user,label
Train_01749,1
Train_01750,0
Train_01751,0
Train_01752,1
Train_01753,0
Train_01754,0
Train_01755,0
Train_01756,0
Train_01757,1
Train_01758,0
Train_01759,0
Train_01760,0
Train_01761,0
Train_01762,0
Train_01763,0
Train_01764,0
Train_01765,0
Train_01766,1
Train_01767,0
Train_01768,1
Train_01769,1
Train_01770,0
Train_01771,1
Train_01772,0
Train_01773,0
Train_01774,1
Train_01775,0
Train_01776,1
Train_01777,1
Train_01778,0
Train_01779,0
Train_01780,0
Train_01781,0
Train_01782,0
Train_01783,1
Train_01784,0
Train_01785,0
Train_01786,0
Train_01787,0
Train_01788,0
Train_01789,0
Train_01790,0
Train_01791,0
Train_01792,0
Train_01793,1
Train_01794,0
Train_01795,0
Train_01796,0
Train_01797,0
Train_01798,0
Train_01799,0
Train_01800,1
Train_01801,0
Train_01802,1
Train_01803,0
Train_01804,0
Train_01805,0
Train_01806,0
Train_01807,0
Train_01808,0
Train_01809,0
Train_01810,1
Train_01811,0
Train_01812,0
Train_01813,1
Train_01814,1
Train_01815,1
Train_01816,0
Train_01817,0
Train_01818,0
Train_01819,0
Train_01820,1
Train_01821,0
Train_01822,0
Train_01823,1
Train_01824,0
Train_01825,1
Train_01826,1
Train_01827,0
Train_01828,0
Train_01829,0
Train_01830,0
Train_01831,1
Train_01832,0
Train_01833,0
Train_01834,0
Train_01835,0
Train_01836,0
Train_01837,1
Train_01838,1
Train_01839,0
Train_01840,0
Train_01841,0
Train_01842,0
Train_01843,1
Train_01844,0
Train_01845,1
Train_01846,1
Train_01847,0
Train_01848,1
Train_01849,1
Train_01850,0
Train_01851,1
Train_01852,0
Train_01853,0
Train_01854,0
Train_01855,0
Train_01856,0
Train_01857,0
Train_01858,0
Train_01859,1
Train_01860,0
Train_01861,0
Train_01862,0
Train_01863,0
Train_01864,0
Train_01865,0
Train_01866,1
Train_01867,0
Train_01868,0
Train_01869,1
Train_01870,0
Train_01871,1
Train_01872,1
Train_01873,0
Train_01874,0
Train_01875,0
Train_01876,0
Train_01877,0
Train_01878,0
Train_01879,1
Train_01880,0
Train_01881,1
Train_01882,0
Train_01883,1
Train_01884,0
Train_01885,0
Train_01886,0
Train_01887,1
Train_01888,1
Train_01889,0
Train_01890,0
Train_01891,0
Train_01892,1
Train_01893,0
Train_01894,1
Train_01895,0
Train_01896,0
Train_01897,0
Train_01898,0
Train_01899,0
Train_01900,0
Train_01901,1
Train_01902,1
Train_01903,1
Train_01904,1
Train_01905,0
Train_01906,0
Train_01907,0
Train_01908,0
Train_01909,0
Train_01910,0
Train_01911,0
Train_01912,0
Train_01913,0
Train_01914,0
Train_01915,0
Train_01916,0
Train_01917,0
Train_01918,0
Train_01919,0
Train_01920,0
Train_01921,0
Train_01922,1
Train_01923,0
Train_01924,0
Train_01925,1
Train_01926,0
Train_01927,0
Train_01928,0
Train_01929,0
Train_01930,0
Train_01931,0
Train_01932,0
Train_01933,0
Train_01934,0
Train_01935,0
Train_01936,0
Train_01937,0
Train_01938,0
Train_01939,0
Train_01940,0
Train_01941,0
Train_01942,0
Train_01943,1
Train_01944,0
Train_01945,1
Train_01946,0
Train_01947,1
Train_01948,0
Train_01949,0
Train_01950,1
Train_01951,0
Train_01952,0
Train_01953,1
Train_01954,0
Train_01955,0
Train_01956,1
Train_01957,1
Train_01958,0
Train_01959,0
Train_01960,0
Train_01961,0
Train_01962,0
Train_01963,0
Train_01964,1
Train_01965,1
Train_01966,1
Train_01967,0
Train_01968,1
Train_01969,0
Train_01970,0
Train_01971,0
Train_01972,1
Train_01973,0
Train_01974,1
Train_01975,1
Train_01976,0
Train_01977,0
Train_01978,0
Train_01979,0
Train_01980,0
Train_01981,1
Train_01982,0
Train_01983,0
Train_01984,0
Train_01985,0
Train_01986,0
Train_01987,0
Train_01988,0
Train_01989,1
Train_01990,1
Train_01991,1
Train_01992,1
Train_01993,0
Train_01994,0
Train_01995,0
Train_01996,1
Train_01997,0
Train_01998,0
Train_01999,1
Train_02000,1
Train_02001,0
Train_02002,0
Train_02003,0
Train_02004,0
Train_02005,0
Train_02006,0
Train_02007,0
Train_02008,0
Train_02009,0
Train_02010,0
Train_02011,0
Train_02012,1
Train_02013,0
Train_02014,1
Train_02015,1
Train_02016,0
Train_02017,0
Train_02018,1
Train_02019,0
Train_02020,0
Train_02021,0
Train_02022,0
Train_02023,0
Train_02024,0
Train_02025,0
Train_02026,1
Train_02027,0
Train_02028,1
Train_02029,0
Train_02030,0
Train_02031,1
Train_02032,0
Train_02033,0
Train_02034,0
Train_02035,0
Train_02036,0
Train_02037,0
Train_02038,0
Train_02039,0
Train_02040,0
Train_02041,1
Train_02042,0
Train_02043,1
Train_02044,0
Train_02045,0
Train_02046,0
Train_02047,1
Train_02048,0
Train_02049,0
Train_02050,0
Train_02051,0
Train_02052,0
Train_02053,0
Train_02054,0
Train_02055,0
Train_02056,0
Train_02057,0
Train_02058,0
Train_02059,0
Train_02060,0
Train_02061,1
Train_02062,0
Train_02063,0
Train_02064,0
Train_02065,0
Train_02066,0
Train_02067,0
Train_02068,0
Train_02069,1
Train_02070,0
Train_02071,1
Train_02072,0
Train_02073,1
Train_02074,0
Train_02075,1
Train_02076,0
Train_02077,0
Train_02078,0
Train_02079,1
Train_02080,0
Train_02081,0
Train_02082,0
Train_02083,1
Train_02084,0
Train_02085,0
Train_02086,1
Train_02087,0
Train_02088,0
Train_02089,0
Train_02090,1
Train_02091,0
Train_02092,0
Train_02093,0
Train_02094,1
Train_02095,0
Train_02096,1
Train_02097,1
Train_02098,0
Train_02099,0
Train_02100,0
Train_02101,0
Train_02102,1
Train_02103,0
Train_02104,0
Train_02105,1
Train_02106,0
Train_02107,0
Train_02108,0
Train_02109,0
Train_02110,0
Train_02111,0
Train_02112,0
Train_02113,0
Train_02114,0
Train_02115,1
Train_02116,0
Train_02117,0
Train_02118,0
Train_02119,0
Train_02120,0
Train_02121,0
Train_02122,0
Train_02123,0
Train_02124,1
Train_02125,1
Train_02126,0
Train_02127,1
Train_02128,1
Train_02129,0
Train_02130,1
Train_02131,0
Train_02132,0
Train_02133,1
Train_02134,1
Train_02135,0
Train_02136,0
Train_02137,0
Train_02138,1
Train_02139,1
Train_02140,0
Train_02141,0
Train_02142,0
Train_02143,1
Train_02144,0
Train_02145,0
Train_02146,0
Train_02147,1
Train_02148,0
Train_02149,0
Train_02150,0
Train_02151,0
Train_02152,1
Train_02153,0
Train_02154,0
Train_02155,0
Train_02156,0
Train_02157,1
Train_02158,0
Train_02159,1
Train_02160,0
Train_02161,0
Train_02162,0
Train_02163,0
Train_02164,0
Train_02165,0
Train_02166,0
Train_02167,1
Train_02168,0
Train_02169,1
Train_02170,1
Train_02171,0
Train_02172,0
Train_02173,1
Train_02174,0
Train_02175,1
Train_02176,1
Train_02177,0
Train_02178,0
Train_02179,0
Train_02180,1
Train_02181,1
Train_02182,1
Train_02183,1
Train_02184,1
Train_02185,1
Train_02186,0
Train_02187,0
Train_02188,0
Train_02189,0
Train_02190,0
Train_02191,0
Train_02192,0
Train_02193,1
Train_02194,0
Train_02195,0
Train_02196,0
Train_02197,0
Train_02198,1
Train_02199,1
Train_02200,1
Train_02201,0
Train_02202,0
Train_02203,1
Train_02204,0
Train_02205,0
Train_02206,0
Train_02207,1
Train_02208,0
Train_02209,0
Train_02210,0
Train_02211,0
Train_02212,0
Train_02213,1
Train_02214,1
Train_02215,0
Train_02216,1
Train_02217,0
Train_02218,0
Train_02219,0
Train_02220,0
Train_02221,0
Train_02222,0
Train_02223,0
Train_02224,0
Train_02225,0
Train_02226,1
Train_02227,0
Train_02228,0
Train_02229,0
Train_02230,0
Train_02231,0
Train_02232,0
Train_02233,1
Train_02234,0
Train_02235,0
Train_02236,0
Train_02237,0
Train_02238,0
Train_02239,1
Train_02240,1
Train_02241,0
Train_02242,0
Train_02243,0
Train_02244,0
Train_02245,0
Train_02246,1
Train_02247,0
Train_02248,0
Train_02249,0
Train_02250,1
Train_02251,0
Train_02252,0
Train_02253,0
Train_02254,1
Train_02255,0
Train_02256,0
Train_02257,0
Train_02258,1
Train_02259,0
Train_02260,0
Train_02261,0
Train_02262,0
Train_02263,0
Train_02264,0
Train_02265,0
Train_02266,1
Train_02267,1
Train_02268,0
Train_02269,0
Train_02270,0
Train_02271,0
Train_02272,0
Train_02273,0
Train_02274,0
Train_02275,0
Train_02276,0
Train_02277,0
Train_02278,0
Train_02279,0
Train_02280,1
Train_02281,0
Train_02282,0
Train_02283,0
Train_02284,0
Train_02285,0
Train_02286,1
Train_02287,1
Train_02288,0
Train_02289,0
Train_02290,0
Train_02291,1
Train_02292,0
Train_02293,0
Train_02294,0
Train_02295,0
Train_02296,0
Train_02297,0
Train_02298,1
Train_02299,0
Train_02300,1
Train_02301,1
Train_02302,1
Train_02303,0
Train_02304,0
Train_02305,0
Train_02306,0
Train_02307,0
Train_02308,0
Train_02309,0
Train_02310,0
Train_02311,0
Train_02312,1
Train_02313,0
Train_02314,0
Train_02315,0
Train_02316,0
Train_02317,0
Train_02318,0
Train_02319,0
Train_02320,0
Train_02321,0
Train_02322,0
Train_02323,0
Train_02324,0
Train_02325,0
Train_02326,0
Train_02327,1
Train_02328,1
Train_02329,0
Train_02330,0
Train_02331,1
Train_02332,1
Train_02333,0
Train_02334,0
Train_02335,0
Train_02336,0
Train_02337,0
Train_02338,0
Train_02339,0
Train_02340,0
Train_02341,0
Train_02342,0
Train_02343,0
Train_02344,0
Train_02345,1
Train_02346,1
Train_02347,0
Train_02348,0
Train_02349,0
Train_02350,0
Train_02351,0
Train_02352,0
Train_02353,0
Train_02354,0
Train_02355,0
Train_02356,0
Train_02357,0
Train_02358,0
Train_02359,0
Train_02360,0
Train_02361,0
Train_02362,0
Train_02363,1
Train_02364,0
Train_02365,0
Train_02366,0
Train_02367,0
Train_02368,0
Train_02369,0
Train_02370,0
Train_02371,1
Train_02372,0
Train_02373,0
Train_02374,0
Train_02375,1
Train_02376,0
Train_02377,0
Train_02378,1
Train_02379,0
Train_02380,0
Train_02381,1
Train_02382,0
Train_02383,0
Train_02384,0
Train_02385,0
Train_02386,0
Train_02387,0
Train_02388,0
Train_02389,0
Train_02390,0
Train_02391,1
Train_02392,1
Train_02393,0
Train_02394,0
Train_02395,0
Train_02396,0
Train_02397,0
Train_02398,0
Train_02399,0
Train_02400,0
Train_02401,0
Train_02402,1
Train_02403,0
Train_02404,1
Train_02405,0
Train_02406,1
Train_02407,0
Train_02408,0
Train_02409,0
Train_02410,0
Train_02411,0
Train_02412,0
Train_02413,0
Train_02414,0
Train_02415,0
Train_02416,0
Train_02417,0
Train_02418,0
Train_02419,0
Train_02420,0
Train_02421,0
Train_02422,0
Train_02423,0
Train_02424,1
Train_02425,0
Train_02426,0
Train_02427,1
Train_02428,0
Train_02429,1
Train_02430,0
Train_02431,0
Train_02432,0
Train_02433,0
Train_02434,0
Train_02435,0
Train_02436,0
Train_02437,0
Train_02438,1
Train_02439,0
Train_02440,0
Train_02441,1
Train_02442,0
Train_02443,0
Train_02444,0
Train_02445,0
Train_02446,0
Train_02447,0
Train_02448,0
Train_02449,0
Train_02450,0
Train_02451,1
Train_02452,0
Train_02453,0
Train_02454,0
Train_02455,0
Train_02456,1
Train_02457,1
Train_02458,0
Train_02459,0
Train_02460,1
Train_02461,1
Train_02462,0
Train_02463,0
Train_02464,0
Train_02465,0
Train_02466,0
Train_02467,0
Train_02468,1
Train_02469,0
Train_02470,1
Train_02471,0
Train_02472,0
Train_02473,1
Train_02474,0
Train_02475,1
Train_02476,0
Train_02477,0
Train_02478,0
Train_02479,1
Train_02480,0
Train_02481,0
Train_02482,0
Train_02483,0
Train_02484,0
Train_02485,0
Train_02486,0
Train_02487,0
Train_02488,0
Train_02489,0
Train_02490,0
Train_02491,0
Train_02492,1
Train_02493,0
Train_02494,0
Train_02495,1
Train_02496,1
Train_02497,0
Train_02498,0
Train_02499,0
Train_02500,1
Train_02501,1
Train_02502,0
Train_02503,0
Train_02504,0
Train_02505,0
Train_02506,0
Train_02507,0
Train_02508,0
Train_02509,0
Train_02510,0
Train_02511,0
Train_02512,0
Train_02513,0
Train_02514,0
Train_02515,0
Train_02516,0
Train_02517,1
Train_02518,0
Train_02519,0
Train_02520,0
Train_02521,0
Train_02522,0
Train_02523,0
Train_02524,0
Train_02525,0
Train_02526,0
Train_02527,0
Train_02528,1
Train_02529,0
Train_02530,0
Train_02531,0
Train_02532,1
Train_02533,0
Train_02534,1
Train_02535,1
Train_02536,1
Train_02537,0
Train_02538,0
Train_02539,0
Train_02540,0
Train_02541,0
Train_02542,0
Train_02543,1
Train_02544,0
Train_02545,0
Train_02546,0
Train_02547,0
Train_02548,0
Train_02549,0
Train_02550,0
Train_02551,0
Train_02552,0
Train_02553,1
Train_02554,0
Train_02555,1
Train_02556,0
Train_02557,0
Train_02558,1
Train_02559,0
Train_02560,0
Train_02561,0
Train_02562,0
Train_02563,1
Train_02564,1
Train_02565,0
Train_02566,0
Train_02567,1
Train_02568,0
Train_02569,1
Train_02570,0
Train_02571,1
Train_02572,0
Train_02573,0
Train_02574,1
Train_02575,0
Train_02576,0
Train_02577,1
Train_02578,1
Train_02579,0
Train_02580,0
Train_02581,1
Train_02582,0
Train_02583,1
Train_02584,1
Train_02585,1
Train_02586,0
Train_02587,0
Train_02588,0
Train_02589,0
Train_02590,0
Train_02591,0
Train_02592,0
Train_02593,0
Train_02594,0
Train_02595,0
Train_02596,0
Train_02597,1
Train_02598,0
Train_02599,1
Train_02600,0
Train_02601,0
Train_02602,1
Train_02603,0
Train_02604,0
Train_02605,1
Train_02606,0
Train_02607,0
Train_02608,0
Train_02609,0
Train_02610,0
Train_02611,0
Train_02612,0
Train_02613,0
Train_02614,0
Train_02615,0
Train_02616,1
Train_02617,1
Train_02618,0
Train_02619,0
Train_02620,0
Train_02621,1
Train_02622,0
Train_02623,1
Train_02624,0
Train_02625,0
Train_02626,1
Train_02627,0
Train_02628,1
Train_02629,1
Train_02630,0
Train_02631,0
Train_02632,0
Train_02633,0
Train_02634,1
Train_02635,0
Train_02636,1
Train_02637,0
Train_02638,0
Train_02639,0
Train_02640,1
Train_02641,0
Train_02642,0
Train_02643,0
Train_02644,1
Train_02645,0
Train_02646,1
Train_02647,0
Train_02648,0
Train_02649,0
Train_02650,0
Train_02651,0
Train_02652,0
Train_02653,1
Train_02654,0
Train_02655,0
Train_02656,1
Train_02657,0
Train_02658,1
Train_02659,0
Train_02660,0
Train_02661,0
Train_02662,0
Train_02663,0
Train_02664,0
Train_02665,1
Train_02666,0
Train_02667,0
Train_02668,0
Train_02669,0
Train_02670,0
Train_02671,0
Train_02672,0
Train_02673,1
Train_02674,0
Train_02675,1
Train_02676,0
Train_02677,1
Train_02678,1
Train_02679,0
Train_02680,0
Train_02681,0
Train_02682,0
Train_02683,0
Train_02684,0
Train_02685,1
Train_02686,1
Train_02687,0
Train_02688,0
Train_02689,0
Train_02690,0
Train_02691,0
Train_02692,1
Train_02693,1
Train_02694,1
Train_02695,0
Train_02696,1
Train_02697,1
Train_02698,1
Train_02699,0
Train_02700,1
Train_02701,1
Train_02702,1
Train_02703,0
Train_02704,1
Train_02705,1
Train_02706,0
Train_02707,0
Train_02708,0
Train_02709,0
Train_02710,0
Train_02711,0
Train_02712,0
Train_02713,1
Train_02714,0
Train_02715,0
Train_02716,1
Train_02717,0
Train_02718,0
Train_02719,0
Train_02720,0
Train_02721,0
Train_02722,1
Train_02723,0
Train_02724,1
Train_02725,0
Train_02726,1
Train_02727,0
Train_02728,0
Train_02729,0
Train_02730,0
Train_02731,0
Train_02732,0
Train_02733,0
Train_02734,0
Train_02735,0
Train_02736,1
Train_02737,0
Train_02738,0
Train_02739,0
Train_02740,0
Train_02741,0
Train_02742,0
Train_02743,0
Train_02744,0
Train_02745,0
Train_02746,1
Train_02747,0
Train_02748,0
Train_02749,1
Train_02750,1
Train_02751,0
Train_02752,1
Train_02753,0
Train_02754,0
Train_02755,0
Train_02756,0
Train_02757,0
Train_02758,0
Train_02759,0
Train_02760,0
Train_02761,1
Train_02762,0
Train_02763,0
Train_02764,1
Train_02765,0
Train_02766,1
Train_02767,1
Train_02768,0
Train_02769,0
Train_02770,0
Train_02771,0
Train_02772,0
Train_02773,0
Train_02774,1
Train_02775,0
Train_02776,0
Train_02777,0
Train_02778,0
Train_02779,1
Train_02780,0
Train_02781,0
Train_02782,1
Train_02783,0
Train_02784,0
Train_02785,1
Train_02786,0
Train_02787,0
Train_02788,1
Train_02789,0
Train_02790,0
Train_02791,1
Train_02792,0
Train_02793,0
Train_02794,0
Train_02795,0
Train_02796,0
Train_02797,1
Train_02798,0
Train_02799,0
Train_02800,0
Train_02801,0
Train_02802,1
Train_02803,1
Train_02804,0
Train_02805,0
Train_02806,1
Train_02807,0
Train_02808,1
Train_02809,1
Train_02810,0
Train_02811,0
Train_02812,0
Train_02813,0
Train_02814,0
Train_02815,0
Train_02816,0
Train_02817,0
Train_02818,0
Train_02819,1
Train_02820,0
Train_02821,0
Train_02822,0
Train_02823,1
Train_02824,0
Train_02825,0
Train_02826,0
Train_02827,1
Train_02828,0
Train_02829,0
Train_02830,0
Train_02831,0
Train_02832,0
Train_02833,0
Train_02834,1
Train_02835,0
Train_02836,0
Train_02837,0
Train_02838,0
Train_02839,0
Train_02840,0
Train_02841,0
Train_02842,0
Train_02843,0
Train_02844,1
Train_02845,0
Train_02846,0
Train_02847,0
Train_02848,1
Train_02849,0
Train_02850,1
Train_02851,0
Train_02852,0
Train_02853,0
Train_02854,0
Train_02855,1
Train_02856,0
Train_02857,0
Train_02858,1
Train_02859,0
Train_02860,1
Train_02861,0
Train_02862,0
Train_02863,0
Train_02864,0
Train_02865,0
Train_02866,0
Train_02867,0
Train_02868,0
Train_02869,0
Train_02870,0
Train_02871,0
Train_02872,1
Train_02873,0
Train_02874,0
Train_02875,0
Train_02876,0
Train_02877,0
Train_02878,0
Train_02879,1
Train_02880,0
Train_02881,0
Train_02882,0
Train_02883,0
Train_02884,0
Train_02885,0
Train_02886,0
Train_02887,0
Train_02888,0
Train_02889,0
Train_02890,0
Train_02891,0
Train_02892,0
Train_02893,0
Train_02894,0
Train_02895,0
Train_02896,1
Train_02897,0
Train_02898,1
Train_02899,0
Train_02900,0
Train_02901,0
Train_02902,0
Train_02903,0
Train_02904,0
Train_02905,0
Train_02906,1
Train_02907,1
Train_02908,0
Train_02909,0
Train_02910,0
Train_02911,0
Train_02912,1
Train_02913,0
Train_02914,0
Train_02915,1
Train_02916,0
Train_02917,0
Train_02918,1
Train_02919,1
Train_02920,1
Train_02921,0
Train_02922,1
Train_02923,0
Train_02924,0
Train_02925,0
Train_02926,0
Train_02927,0
Train_02928,1
Train_02929,0
Train_02930,0
Train_02931,0
Train_02932,1
Train_02933,0
Train_02934,1
Train_02935,0
Train_02936,0
Train_02937,0
Train_02938,0
Train_02939,0
Train_02940,0
Train_02941,0
Train_02942,0
Train_02943,0
Train_02944,0
Train_02945,0
Train_02946,0
Train_02947,1
Train_02948,0
Train_02949,0
Train_02950,0
Train_02951,0
Train_02952,0
Train_02953,0
Train_02954,0
Train_02955,0
Train_02956,0
Train_02957,0
Train_02958,1
Train_02959,0
Train_02960,0
Train_02961,1
Train_02962,0
Train_02963,0
Train_02964,0
Train_02965,1
Train_02966,0
Train_02967,0
Train_02968,0
Train_02969,1
Train_02970,0
Train_02971,0
Train_02972,1
Train_02973,0
Train_02974,0
Train_02975,1
Train_02976,0
Train_02977,0
Train_02978,0
Train_02979,0
Train_02980,0
Train_02981,0
Train_02982,0
Train_02983,0
Train_02984,0
Train_02985,1
Train_02986,0
Train_02987,1
Train_02988,1
Train_02989,0
Train_02990,0
Train_02991,0
Train_02992,0
Train_02993,0
Train_02994,0
Train_02995,0
Train_02996,0
Train_02997,0
Train_02998,0
Train_02999,0
Train_03000,1
Train_03001,0
Train_03002,1
Train_03003,0
Train_03004,0
Train_03005,1
Train_03006,0
Train_03007,0
Train_03008,0
Train_03009,0
Train_03010,0
Train_03011,1
Train_03012,0
Train_03013,1
Train_03014,0
Train_03015,0
Train_03016,0
Train_03017,0
Train_03018,0
Train_03019,0
Train_03020,0
Train_03021,1
Train_03022,1
Train_03023,0
Train_03024,0
Train_03025,0
Train_03026,0
Train_03027,0
Train_03028,1
Train_03029,0
Train_03030,0
Train_03031,0
Train_03032,0
Train_03033,0
Train_03034,0
Train_03035,0
Train_03036,0
Train_03037,0
Train_03038,1
Train_03039,0
Train_03040,1
Train_03041,1
Train_03042,0
Train_03043,0
Train_03044,0
Train_03045,0
Train_03046,0
Train_03047,0
Train_03048,1
Train_03049,0
Train_03050,0
Train_03051,0
Train_03052,0
Train_03053,0
Train_03054,0
Train_03055,0
Train_03056,1
Train_03057,0
Train_03058,0
Train_03059,0
Train_03060,0
Train_03061,0
Train_03062,0
Train_03063,0
Train_03064,0
Train_03065,0
Train_03066,0
Train_03067,0
Train_03068,0
Train_03069,0
Train_03070,0
Train_03071,0
Train_03072,0
Train_03073,0
Train_03074,1
Train_03075,1
Train_03076,1
Train_03077,0
Train_03078,0
Train_03079,0
Train_03080,0
Train_03081,0
Train_03082,0
Train_03083,1
Train_03084,0
Train_03085,0
Train_03086,0
Train_03087,0
Train_03088,0
Train_03089,0
Train_03090,1
Train_03091,0
Train_03092,1
Train_03093,0
Train_03094,1
Train_03095,1
Train_03096,1
Train_03097,0
Train_03098,0
Train_03099,0
Train_03100,0
Train_03101,0
Train_03102,0
Train_03103,0
Train_03104,0
Train_03105,0
Train_03106,0
Train_03107,0
Train_03108,0
Train_03109,0
Train_03110,0
Train_03111,0
Train_03112,1
Train_03113,1
Train_03114,0
Train_03115,0
Train_03116,1
Train_03117,0
Train_03118,0
Train_03119,0
Train_03120,0
Train_03121,0
Train_03122,0
Train_03123,1
Train_03124,0
Train_03125,0
Train_03126,0
Train_03127,1
Train_03128,0
Train_03129,0
Train_03130,0
Train_03131,0
Train_03132,0
Train_03133,1
Train_03134,0
Train_03135,0
Train_03136,0
Train_03137,1
Train_03138,1
Train_03139,1
Train_03140,0
Train_03141,0
Train_03142,1
Train_03143,0
Train_03144,0
Train_03145,1
Train_03146,0
Train_03147,0
Train_03148,0
Train_03149,0
Train_03150,1
Train_03151,0
Train_03152,1
Train_03153,0
Train_03154,0
Train_03155,0
Train_03156,0
Train_03157,1
Train_03158,0
Train_03159,0
Train_03160,0
Train_03161,0
Train_03162,0
Train_03163,0
Train_03164,0
Train_03165,0
Train_03166,0
Train_03167,0
Train_03168,0
Train_03169,0
Train_03170,0
Train_03171,0
Train_03172,0
Train_03173,0
Train_03174,1
Train_03175,0
Train_03176,0
Train_03177,0
Train_03178,1
Train_03179,0
Train_03180,0
Train_03181,0
Train_03182,0
Train_03183,1
Train_03184,1
Train_03185,1
Train_03186,0
Train_03187,1
Train_03188,0
Train_03189,0
Train_03190,0
Train_03191,0
Train_03192,0
Train_03193,0
Train_03194,1
Train_03195,0
Train_03196,0
Train_03197,0
Train_03198,0
Train_03199,0
Train_03200,1
Train_03201,0
Train_03202,0
Train_03203,0
Train_03204,0
Train_03205,1
Train_03206,0
Train_03207,0
Train_03208,0
Train_03209,0
Train_03210,0
Train_03211,0
Train_03212,1
Train_03213,0
